3906.25 1.38693 -0.0139046
4296.88 1.40358 -0.0154728
4687.5 1.4228 -0.0170163
5078.12 1.44492 -0.0186144
5468.75 1.47045 -0.0202584
5859.38 1.49991 -0.0219905
6250 1.53416 -0.0237413
6640.62 1.57428 -0.0255804
7031.25 1.62163 -0.0274656
7421.88 1.67837 -0.0294276
7812.5 1.74744 -0.0315094
8203.12 1.83351 -0.0335919
8593.75 1.94424 -0.0356929
8984.38 2.09311 -0.0376051
9375 2.3077 -0.0387329
9765.62 2.65547 -0.0356606
10156.2 3.3806 0.00462557
10546.9 5.4852 -8.49709
10937.5 1.17329 -3.34493
11328.1 0.840595 -2.47226
11718.8 0.716709 -2.05652
12109.4 0.65085 -1.80262
12500 0.609247 -1.62782
12890.6 0.58006 -1.49859
13281.2 0.558123 -1.39852
13671.9 0.540788 -1.31848
14062.5 0.526575 -1.25297
14453.1 0.514568 -1.19839
14843.8 0.504198 -1.15238
15234.4 0.495084 -1.11328
15625 0.486921 -1.07991
16015.6 0.479556 -1.05139
16406.2 0.472832 -1.02713
16796.9 0.466618 -1.0067
17187.5 0.460861 -0.989801
17578.1 0.45549 -0.976307
17968.8 0.450425 -0.966241
18359.4 0.445656 -0.959764
18750 0.441147 -0.957316
19140.6 0.436852 -0.959676
19531.2 0.432783 -0.968361
19921.9 0.428933 -0.986343
20312.5 0.425509 -1.02065
20703.1 0.424712 -1.09491
21093.8 0.0522898 -1.30633
21484.4 0.0238757 -1.03799
21875 0.0213025 -0.940885
22265.6 0.0200264 -0.8769
22656.2 0.0190799 -0.827601
23046.9 0.0182815 -0.786757
23437.5 0.0175734 -0.75149
23828.1 0.0169308 -0.720221
24218.8 0.0163401 -0.691986
24609.4 0.0157932 -0.66615
25000 0.0152841 -0.642268
25390.6 0.0148086 -0.620017
25781.2 0.0143633 -0.599152
26171.9 0.0139452 -0.579483
26562.5 0.0135519 -0.56086
26953.1 0.0131814 -0.543159
27343.8 0.0128319 -0.526279
27734.4 0.0125018 -0.510138
28125 0.0121896 -0.494661
28515.6 0.011894 -0.47979
28906.2 0.011614 -0.46547
29296.9 0.0113484 -0.451655
29687.5 0.0110964 -0.438306
30078.1 0.010857 -0.425385
30468.8 0.0106295 -0.412862
30859.4 0.0104132 -0.400708
31250 0.0102074 -0.388896
31640.6 0.0100114 -0.377404
32031.2 0.00982479 -0.366211
32421.9 0.00964698 -0.355298
32812.5 0.00947751 -0.344647
33203.1 0.00931593 -0.334242
33593.8 0.00916183 -0.324068
33984.4 0.00901485 -0.314112
34375 0.00887462 -0.304361
34765.6 0.00874081 -0.294803
35156.2 0.00861313 -0.285428
35546.9 0.00849129 -0.276225
35937.5 0.00837503 -0.267185
36328.1 0.00826409 -0.258299
36718.8 0.00815825 -0.249559
37109.4 0.0080573 -0.240956
37500 0.00796103 -0.232483
37890.6 0.00786926 -0.224134
38281.2 0.00778181 -0.215902
38671.9 0.00769852 -0.20778
39062.5 0.00761923 -0.199763
39453.1 0.0075438 -0.191846
39843.8 0.00747209 -0.184021
40234.4 0.00740399 -0.176285
40625 0.00733937 -0.168633
41015.6 0.00727812 -0.16106
41406.2 0.00722015 -0.153561
41796.9 0.00716535 -0.146132
42187.5 0.00711363 -0.13877
42578.1 0.00706492 -0.131469
42968.8 0.00701914 -0.124227
43359.4 0.0069762 -0.117038
43750 0.00693605 -0.109901
44140.6 0.00689863 -0.102811
44531.2 0.00686387 -0.0957652
44921.9 0.00683173 -0.0887598
45312.5 0.00680216 -0.0817917
45703.1 0.0067751 -0.0748579
46093.8 0.00675053 -0.0679552
46484.4 0.00672841 -0.0610807
46875 0.0067087 -0.0542313
47265.6 0.00669137 -0.0474042
47656.2 0.0066764 -0.0405964
48046.9 0.00666378 -0.0338052
48437.5 0.00665347 -0.0270278
48828.1 0.00664547 -0.0202613
49218.8 0.00663976 -0.013503
49609.4 0.00663634 -0.00675012
